,date,open,high,low,close,volume,120,180,240
0,2019-07-22,109.8,125.0,62.0,81.03,36520183.0,,,
1,2019-07-23,74.96,89.79,74.9,83.28,17441884.0,,,
2,2019-07-24,84.0,85.98,81.2,85.0,13791161.0,,,
3,2019-07-25,84.3,89.89,83.8,87.11,16005684.0,,,
4,2019-07-26,85.0,86.5,78.0,78.59,12001208.0,,,
5,2019-07-29,78.8,83.5,78.8,82.03,9232525.0,,,
6,2019-07-30,82.2,84.5,80.58,83.78,10526392.0,,,
7,2019-07-31,83.81,91.88,83.81,88.48,16798110.0,,,
8,2019-08-01,86.65,91.59,85.93,91.05,16036874.0,,,
9,2019-08-02,88.6,102.3,88.06,95.5,21739755.0,,,
10,2019-08-05,94.99,99.51,90.11,99.37,16109072.0,,,
11,2019-08-06,97.0,106.5,87.5,91.0,21003763.0,,,
12,2019-08-07,92.99,94.35,85.7,90.01,12660483.0,,,
13,2019-08-08,90.0,92.55,86.5,86.5,9782281.0,,,
14,2019-08-09,87.0,87.8,81.51,81.88,9546931.0,,,
15,2019-08-12,81.75,84.45,78.98,82.93,7021680.0,,,
16,2019-08-13,82.8,83.87,81.02,83.74,5595248.0,,,
17,2019-08-14,84.67,85.06,83.0,84.0,5915410.0,,,
18,2019-08-15,81.47,83.17,80.9,83.01,5346393.0,,,
19,2019-08-16,83.01,84.41,82.2,82.6,4841838.0,,,
20,2019-08-19,82.61,83.38,80.61,82.95,6210595.0,,,
21,2019-08-20,83.0,85.0,82.52,84.05,6855238.0,,,
22,2019-08-21,83.69,84.66,79.5,79.6,7440739.0,,,
23,2019-08-22,80.99,86.51,80.26,82.6,11053404.0,,,
24,2019-08-23,81.02,81.8,74.01,75.45,11264204.0,,,
25,2019-08-26,75.3,76.76,74.08,74.92,4700089.0,,,
26,2019-08-27,74.6,75.64,74.18,75.31,3908419.0,,,
27,2019-08-28,75.0,75.5,72.51,72.6,4661423.0,,,
28,2019-08-29,72.8,73.08,69.69,71.5,5494909.0,,,
29,2019-08-30,71.79,72.36,70.65,70.71,3367142.0,,,
30,2019-09-02,71.71,73.86,70.71,72.82,4209172.0,,,
31,2019-09-03,72.29,78.38,72.28,76.86,7565368.0,,,
32,2019-09-04,77.82,82.89,76.89,77.4,9248514.0,,,
33,2019-09-05,76.8,79.3,76.01,77.9,5786848.0,,,
34,2019-09-06,77.0,78.18,75.0,75.2,4509972.0,,,
35,2019-09-09,75.5,77.42,75.2,76.28,3400839.0,,,
36,2019-09-10,76.31,78.5,76.3,76.95,3453237.0,,,
37,2019-09-11,76.91,77.76,76.13,76.13,2840615.0,,,
38,2019-09-12,76.13,76.28,72.62,73.04,3993047.0,,,
39,2019-09-16,73.05,73.86,72.83,73.22,1824180.0,,,
40,2019-09-17,72.83,73.5,71.46,71.48,2020646.0,,,
41,2019-09-18,71.51,71.84,70.02,70.5,1900315.0,,,
42,2019-09-19,70.5,73.23,70.24,72.53,3092492.0,,,
43,2019-09-20,72.03,73.93,72.03,73.43,2681099.0,,,
44,2019-09-23,73.31,76.68,71.17,75.98,3753503.0,,,
45,2019-09-24,75.5,84.3,75.23,81.57,11289066.0,,,
46,2019-09-25,80.89,81.9,76.88,77.2,6255140.0,,,
47,2019-09-26,77.89,78.0,70.9,70.97,6068111.0,,,
48,2019-09-27,70.98,73.8,69.98,72.57,3232391.0,,,
49,2019-09-30,72.5,72.95,67.97,68.85,3680576.0,,,
50,2019-10-08,67.91,69.45,66.66,66.91,2498744.0,,,
51,2019-10-09,66.8,68.5,66.36,68.3,1543275.0,,,
52,2019-10-10,68.7,69.81,68.16,69.34,1693131.0,,,
53,2019-10-11,69.58,69.58,67.65,67.95,1706595.0,,,
54,2019-10-14,68.64,68.97,67.0,68.36,2151170.0,,,
55,2019-10-15,68.23,68.76,66.68,66.73,1988198.0,,,
56,2019-10-16,66.9,67.29,64.73,64.8,2181753.0,,,
57,2019-10-17,64.74,65.15,63.47,63.69,1730317.0,,,
58,2019-10-18,64.0,65.74,63.8,64.15,2104100.0,,,
59,2019-10-21,63.6,63.99,60.08,61.46,2415364.0,,,
60,2019-10-22,61.0,62.62,61.0,62.03,1163414.0,,,
61,2019-10-23,62.03,66.28,61.51,65.23,3042153.0,,,
62,2019-10-24,64.5,65.68,63.6,63.77,2127019.0,,,
63,2019-10-25,63.38,63.94,61.77,62.44,1416205.0,,,
64,2019-10-28,63.2,66.47,63.2,65.84,2896490.0,,,
65,2019-10-29,67.82,67.9,64.83,64.83,2873710.0,,,
66,2019-10-30,64.0,68.45,63.5,66.0,3876265.0,,,
67,2019-10-31,66.39,68.65,65.6,67.6,3980463.0,,,
68,2019-11-01,66.96,72.66,66.67,70.09,5294600.0,,,
69,2019-11-04,71.0,72.58,69.8,70.79,3872555.0,,,
70,2019-11-05,70.11,71.39,68.83,69.47,3318874.0,,,
71,2019-11-06,69.05,70.7,66.36,66.76,3166810.0,,,
72,2019-11-07,66.77,70.14,66.47,69.6,3648855.0,,,
